datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
8/31/2021 6:00:00 AM,8/31/2021 2:00:00 AM,Nuclear,32583.7,0.35,False
8/31/2021 6:00:00 AM,8/31/2021 2:00:00 AM,Oil,63.2,0.00,False
8/31/2021 6:00:00 AM,8/31/2021 2:00:00 AM,Other,51.4,0.00,False
8/31/2021 6:00:00 AM,8/31/2021 2:00:00 AM,Other Renewables,714.6,0.01,True
8/31/2021 6:00:00 AM,8/31/2021 2:00:00 AM,Solar,10.1,0.00,True
8/31/2021 6:00:00 AM,8/31/2021 2:00:00 AM,Storage,0.0,0.00,False
8/31/2021 6:00:00 AM,8/31/2021 2:00:00 AM,Wind,826.3,0.01,True
8/31/2021 5:00:00 AM,8/31/2021 1:00:00 AM,Coal,25532.3,0.27,False
8/31/2021 5:00:00 AM,8/31/2021 1:00:00 AM,Gas,35159.4,0.37,False
8/31/2021 5:00:00 AM,8/31/2021 1:00:00 AM,Hydro,602.5,0.01,True
8/31/2021 5:00:00 AM,8/31/2021 1:00:00 AM,Multiple Fuels,411.1,0.00,False
8/31/2021 5:00:00 AM,8/31/2021 1:00:00 AM,Nuclear,32565.2,0.34,False
8/31/2021 5:00:00 AM,8/31/2021 1:00:00 AM,Oil,63.2,0.00,False
8/31/2021 5:00:00 AM,8/31/2021 1:00:00 AM,Other,50.5,0.00,False
8/31/2021 5:00:00 AM,8/31/2021 1:00:00 AM,Other Renewables,700.4,0.01,True
8/31/2021 5:00:00 AM,8/31/2021 1:00:00 AM,Solar,10.1,0.00,True
8/31/2021 5:00:00 AM,8/31/2021 1:00:00 AM,Storage,0.0,0.00,False
8/31/2021 5:00:00 AM,8/31/2021 1:00:00 AM,Wind,707.5,0.01,True
8/31/2021 4:00:00 AM,8/31/2021 12:00:00 AM,Coal,27496.5,0.27,False
8/31/2021 4:00:00 AM,8/31/2021 12:00:00 AM,Gas,37879.0,0.38,False
8/31/2021 4:00:00 AM,8/31/2021 12:00:00 AM,Hydro,624.5,0.01,True
8/31/2021 4:00:00 AM,8/31/2021 12:00:00 AM,Multiple Fuels,387.8,0.00,False
8/31/2021 4:00:00 AM,8/31/2021 12:00:00 AM,Nuclear,32526.4,0.32,False
8/31/2021 4:00:00 AM,8/31/2021 12:00:00 AM,Oil,61.2,0.00,False
8/31/2021 4:00:00 AM,8/31/2021 12:00:00 AM,Other,43.0,0.00,False
8/31/2021 4:00:00 AM,8/31/2021 12:00:00 AM,Other Renewables,704.2,0.01,True
8/31/2021 4:00:00 AM,8/31/2021 12:00:00 AM,Solar,10.2,0.00,True
8/31/2021 4:00:00 AM,8/31/2021 12:00:00 AM,Storage,0.0,0.00,False
8/31/2021 4:00:00 AM,8/31/2021 12:00:00 AM,Wind,707.2,0.01,True
8/31/2021 3:00:00 AM,8/30/2021 11:00:00 PM,Coal,30703.7,0.29,False
8/31/2021 3:00:00 AM,8/30/2021 11:00:00 PM,Gas,40760.4,0.38,False
8/31/2021 3:00:00 AM,8/30/2021 11:00:00 PM,Hydro,1042.5,0.01,True
8/31/2021 3:00:00 AM,8/30/2021 11:00:00 PM,Multiple Fuels,386.8,0.00,False
8/31/2021 3:00:00 AM,8/30/2021 11:00:00 PM,Nuclear,32511.4,0.30,False
8/31/2021 3:00:00 AM,8/30/2021 11:00:00 PM,Oil,57.8,0.00,False
8/31/2021 3:00:00 AM,8/30/2021 11:00:00 PM,Other,43.1,0.00,False
8/31/2021 3:00:00 AM,8/30/2021 11:00:00 PM,Other Renewables,700.0,0.00,True
8/31/2021 3:00:00 AM,8/30/2021 11:00:00 PM,Solar,14.2,0.00,True
8/31/2021 3:00:00 AM,8/30/2021 11:00:00 PM,Storage,0.0,0.00,False
8/31/2021 3:00:00 AM,8/30/2021 11:00:00 PM,Wind,561.7,0.01,True
8/31/2021 2:00:00 AM,8/30/2021 10:00:00 PM,Coal,33063.4,0.29,False
8/31/2021 2:00:00 AM,8/30/2021 10:00:00 PM,Gas,47409.7,0.41,False
8/31/2021 2:00:00 AM,8/30/2021 10:00:00 PM,Hydro,1093.3,0.01,True
8/31/2021 2:00:00 AM,8/30/2021 10:00:00 PM,Multiple Fuels,648.2,0.01,False
8/31/2021 2:00:00 AM,8/30/2021 10:00:00 PM,Nuclear,32474.2,0.28,False
8/31/2021 2:00:00 AM,8/30/2021 10:00:00 PM,Oil,57.9,0.00,False
8/31/2021 2:00:00 AM,8/30/2021 10:00:00 PM,Other,45.0,0.00,False
8/31/2021 2:00:00 AM,8/30/2021 10:00:00 PM,Other Renewables,699.4,0.00,True
8/31/2021 2:00:00 AM,8/30/2021 10:00:00 PM,Solar,10.2,0.00,True
8/31/2021 2:00:00 AM,8/30/2021 10:00:00 PM,Storage,0.0,0.00,False
8/31/2021 2:00:00 AM,8/30/2021 10:00:00 PM,Wind,381.9,0.00,True
8/31/2021 1:00:00 AM,8/30/2021 9:00:00 PM,Coal,33630.0,0.27,False
